Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,28-01-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Lesotho,LSO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15.495,15.448,15.568,15.62,15.797,15.709,15.822,15.913,16.167,16.169,16.081,16.079,16.056,16.154,16.031,16.054,15.942,15.851,16.115,16.068,16.115,15.761,15.926,16.066,16.223,16.138,16.379,16.614,16.876,18.385,18.214,16.623,16.348,16.34
Late-demographic dividend,LTE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.660232233,3.674999735,3.888553734,4.300632758,4.47531718,4.676370187,4.946687084,5.217102494,5.470730577,5.294850345,5.479079148,5.665632352,5.902435415,5.708455783,5.631252105,5.380978264,5.117090075,5.148679904,5.577854283,5.251818159,5.119220218,5.029382182,5.010973516,4.938872596,5.111399442,5.280653906,5.270385448,5.050060298,5.195916407,5.931537625,5.5053847,5.19342173,4.795463018,4.597298934
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.1,1.2,13.8,13.8,17.54,16.4,14.13,13.711,13.388,15.931,16.84,13.008,12.874,10.684,8.325,5.78,4.25,5.826,13.785,17.814,15.39,13.365,11.77,10.698,9.12,7.862,7.073,6.147,6.255,8.487,7.112,5.955,6.841,6.851
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.482,2.029,2.33,3.479,2.918,3.286,2.527,2.763,2.39,2.345,1.805,2.621,3.675,5.113,4.488,4.731,4.065,5.06,5.194,4.423,5.122,5.03,6.045,6.044,6.796,6.669,5.523,5.589,5.592,6.766,5.571,4.588,5.184,6.4
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.7,6.6,16.7,18.7,19,20.7,14.9,14.454,13.79,14.211,13.821,13.829,12.061,11.708,10.033,7.03,6.052,7.739,17.515,19.482,16.206,15.047,11.867,10.846,9.873,9.643,8.715,7.412,6.312,8.098,7.513,6.815,6.465,6.9
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.01,2.196,2.057,2.48,3.581,4.261,3.225,4.607,6.34,6.874,6.371,6.278,5.995,4.904,4.158,3.822,3.269,2.999,3.58,2.84,2.56,1.97,1.82,1.67,1.81,1.939,1.981,1.803,1.73,2.542,2.221,2.446,2.206,2.262
St. Martin (French part),MAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.502,13.781,14.026,13.858,14.054,13.362,14.025,13.359,13.94,13.58,12.46,11.59,11.92,10.83,11.01,9.67,9.56,9.57,8.96,9.09,8.91,8.99,9.23,9.7,9.46,9.3,9.22,9.272,9.191,11.189,10.551,9.413,8.896,9.103
Monaco,MCO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.9,3.7,3.7,5.8,5.3,7.9,7.9,10,11.14,8.539,7.366,6.845,6.378,6.374,5.633,4.26,2.749,2.097,3.024,2.972,2.677,2.189,1.894,1.45,1.781,1.591,1.622,1.239,1.502,1.206,0.794,0.909,1.57,1.427
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.169,6.275,6.317,6.106,6.092,6.092,5.971,5.901,5.822,5.8,5.35,5.515,5.01,3.951,2.62,2.945,3.202,3.431,3.885,4.28,2.516,0.599,0.995,1.385,1.785,1.949,2.123,2.303,2.479,3.292,3.498,3.186,3.044,3.051
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.788,0.789,0.796,0.793,0.79,1.019,1.25,1.489,1.726,1.97,3.038,4.094,5.126,6.151,7.313,8.345,9.421,10.361,11.697,10.875,10.043,9.134,8.295,7.461,6.611,5.771,5.377,4.962,4.562,5.42,5.016,4.303,4.019,4.278
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.963258564,8.071963822,8.528749797,8.521597465,8.746232164,7.966571312,7.776819502,7.86215126,8.104731328,8.416938537,8.429436692,8.489142003,8.303000373,7.547763066,7.657602826,7.221088013,6.820704104,6.583865515,6.714048444,6.856750506,7.234521058,8.347668266,7.929750201,7.645198594,8.364989333,8.075114671,8.519842895,8.53535638,8.330829678,9.148193093,9.003666116,8.238987762,7.792721918,7.840404982
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.145,3.235,3.365,4.436,7.095,5.465,4.235,3.733,2.598,2.646,2.627,3.003,3.455,3.937,3.558,3.566,3.628,3.874,5.356,5.303,5.175,4.892,4.921,4.819,4.311,3.853,3.419,3.275,3.477,4.44,4.019,3.256,2.765,2.678
Marshall Islands,MHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.615139928,4.680433421,4.880646917,5.142427146,5.396596046,5.478353055,5.5229951,5.706945026,5.885345887,5.86482216,6.030248507,6.229584693,6.297190274,6.173853897,6.158531193,5.966792999,5.876086451,5.872297549,6.080711552,5.850174414,5.778247241,5.802374503,5.770064571,5.750628676,5.939573055,6.021063545,6.062885691,6.015713057,5.864382072,6.699939315,6.197516934,5.432259297,4.968985861,4.917823772
North Macedonia,MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,24.5,26.3,27.7,30,35.6,38.8,36,34.5,32.4,32.2,30.52,31.94,36.69,37.161,37.32,36.392,35.231,33.93,32.351,33.135,31.502,31.096,29.017,28.215,26.395,24.312,22.857,21.208,17.414,16.575,15.801,14.476,13.174,12.265
Mali,MLI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.399,1.483,1.419,1.512,1.464,1.421,1.411,1.342,1.358,1.412,1.332,1.36,1.272,1.413,1.367,1.395,1.372,1.383,1.406,1.375,1.403,1.462,1.517,1.476,1.404,1.367,1.498,1.62,3.29,3.528,4.006,2.387,2.947,2.924
Malta,MLT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.335,6.333,6.332,6.331,6.33,6.329,6.328,6.326,6.325,6.324,7.107,6.902,7.488,7.317,6.923,6.798,6.472,5.977,6.896,6.861,6.388,6.203,6.115,5.737,5.389,4.694,4.008,3.956,4.08,4.856,3.754,3.471,3.479,3.1
Myanmar,MMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.828,0.796,0.779,0.739,0.754,0.753,0.764,0.772,0.75,0.712,0.689,0.685,0.686,0.677,0.672,0.676,0.684,0.7,0.712,0.725,0.749,0.768,0.775,0.763,0.766,1.058,1.356,0.767,0.407,1.476,4.34,3.063,2.977,2.887
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.042818829,8.157778415,8.690459868,8.754939736,9.04197057,8.221674479,8.009194833,8.103713431,8.374849544,8.718703742,8.722860966,8.749249054,8.52231486,7.694074128,7.848381516,7.39019406,7.018169899,6.843348459,6.948001777,7.12333239,7.58032093,8.889518196,8.461095832,8.147949476,9.050520357,8.755420827,9.253383452,9.281949983,9.064880137,9.775967231,9.694807493,8.938267547,8.592099197,8.706573299
Montenegro,MNE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,30.118,30.181,30.238,30.226,30.196,30.173,30.219,30.21,30.471,30.447,30.542,30.356,30.39,30.342,30.31,24.815,19.4,17.15,19.09,19.649,19.759,19.808,19.585,18.054,17.555,17.732,16.082,15.19,15.128,17.878,16.543,14.851,13.146,13.206
Mongolia,MNG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.665,5.857,5.859,5.709,5.5,5.53,5.608,5.752,5.844,5.992,6.111,6.2,6.768,6.851,7.015,7.193,7.2,5.565,5.86,6.549,4.769,3.905,4.231,4.798,4.861,7.235,6.359,5.377,9.024,6.413,7.871,5.954,5.178,5.158
Northern Mariana Islands,MNP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.838,3.028,2.896,2.879,2.758,2.763,2.7,2.64,2.663,2.832,2.838,2.902,2.857,2.953,3.035,3.037,3.082,3.112,3.207,3.259,3.295,3.304,3.345,3.377,3.426,3.65,3.935,4.21,4.462,5.019,5.413,6.789,6.661,6.668
Mauritania,MRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.971,10.052,9.85,9.979,9.766,9.764,9.788,9.975,10.033,10.03,10.132,10.201,9.911,9.77,9.59,9.313,9.482,9.715,10.214,10.093,9.976,9.864,9.926,10.026,10.104,10.287,10.336,10.411,10.416,11.051,11.131,10.52,10.37,10.257
Mauritius,MUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.493,9.428,9.5,9.513,9.59,9.503,9.381,9.253,9.278,9.125,9.14,8.205,8.318,8.337,9.524,9.04,8.475,7.17,7.257,7.654,7.447,7.472,7.322,7.467,7.41,6.814,6.752,6.426,6.331,8.626,7.719,6.322,5.571,5.548
Malawi,MWI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.9,5.064,4.988,5.368,4.895,4.94,4.69,4.921,5.002,5.045,5.221,5.248,5.165,4.964,4.935,4.954,4.876,4.796,4.732,4.78,4.829,4.949,4.978,4.967,4.953,5.011,5.046,5.021,4.964,5.72,5.652,5.02,5.009,5.051
Malaysia,MYS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.7,3.71,4.11,3.64,3.15,2.52,2.45,3.2,3.43,3,3.53,3.48,3.61,3.54,3.53,3.32,3.31,3.34,3.62,3.32,3.05,3.04,3.14,2.88,3.1,3.44,3.41,3.3,3.33,4.54,4.64,3.93,3.858,3.846
North America,NAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.160851049,7.873157286,7.349892913,6.545559543,6.030244925,5.861832716,5.403015476,4.882262029,4.551718017,4.273168172,4.979619642,5.974864124,6.153261515,5.701248195,5.257508596,4.816141361,4.782431658,5.836528463,9.169948521,9.477586452,8.807847986,7.995889533,7.34976349,6.260832452,5.460640822,5.103407019,4.579717386,4.107211291,3.890566885,8.230599907,5.5921098,3.833031486,3.840737513,4.290375733
Namibia,NAM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.14,18.896,19.078,19.4,21.34,22.844,24.45,23.083,21.668,20.3,21.009,21.538,22.104,22.09,22.108,21.848,22.12,22.005,22.271,22.12,19.481,16.771,19.028,18.521,20.791,23.352,21.748,19.877,19.929,21.003,20.931,19.615,19.154,19.157
New Caledonia,NCL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,18.124,18.61,18.762,18.878,18.629,18.64,18.382,18.519,18.205,17.907,17.391,17.045,16.665,16.31,15.778,15.256,14.754,14.36,13.97,13.998,13.988,14.116,14.39,14.59,13.621,12.679,11.676,11.702,10.88,13.558,11.574,10.71,10.922,10.991
Niger,NER,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.588,1.569,1.541,1.502,1.494,1.498,1.503,1.381,1.385,1.427,1.47,1.808,2.145,2.751,3.1,2.528,2.021,1.584,1.208,0.718,0.316,2.177,1.401,0.524,0.556,0.55,0.556,0.536,0.531,0.591,0.806,0.403,0.407,0.376
Nigeria,NGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.831,3.79,4.023,4.064,4.152,4.043,3.964,3.922,3.986,3.953,3.9,3.669,3.637,3.59,3.727,3.749,3.794,3.792,3.763,3.744,3.77,3.761,3.711,3.9,4.134,4.499,4.83,5.069,5.206,5.714,5.404,3.827,3.074,3.045
Nicaragua,NIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.909,7.809,7.833,7.668,7.414,7.12,7.1,7.203,7.18,7.181,7.222,7.517,7.6,6.41,5.37,5.31,4.89,6.2,8.16,7.83,6.613,5.208,5.28,4.52,4.7,3.9,3.3,5.2,5.457,6.18,6.076,4.969,4.698,4.98
Netherlands,NLD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.285,5.555,6.287,7.159,7.157,6.421,5.511,4.394,3.622,2.725,2.119,2.554,3.593,4.646,5.872,5.007,4.153,3.658,4.352,4.991,4.977,5.821,7.241,7.419,6.872,6.007,4.837,3.832,3.379,3.82,4.209,3.526,3.535,3.7
Norway,NOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.407,5.91,5.965,5.349,6.307,5.036,4.687,3.737,3.247,3.458,3.738,4.022,4.221,4.256,4.381,3.397,2.493,2.521,3.1,3.527,3.196,3.129,3.425,3.486,4.296,4.68,4.164,3.801,3.684,4.424,4.359,3.231,3.574,4
Nepal,NPL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.465,10.473,10.492,10.458,10.473,10.446,10.512,10.526,10.549,10.531,10.502,10.593,10.644,10.652,10.59,10.609,10.642,10.597,10.582,10.563,10.627,10.632,10.666,10.62,10.643,10.714,10.66,10.593,10.477,13.037,12.241,10.661,10.437,10.5
Nauru,NRU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.614,10.667,9.804,8.354,6.461,6.29,6.857,7.718,7.023,6.13,5.433,5.282,4.745,4.005,3.807,3.857,3.661,4.167,6.121,6.557,6.491,6.931,5.839,5.428,5.415,5.147,4.736,4.335,4.109,4.595,3.776,3.299,3.734,4.724
OECD members,OED,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.784536498,7.26896399,7.761860746,7.834744593,7.603515061,7.548608806,7.252579761,7.219953679,7.164983432,6.711002006,6.617322444,7.139876762,7.27483771,7.174411197,6.831467101,6.346181163,5.889402619,6.205602049,8.380893273,8.52079391,8.122089951,8.105224391,8.00520135,7.413559014,6.860871773,6.437778813,5.9177894,5.475317122,5.386947992,7.150065738,6.196039524,4.994931216,4.826305183,4.909183925
Oman,OMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.056,4.16,4.009,4.073,4.167,4.254,4.196,4.346,4.433,4.433,4.298,4.335,4.599,4.693,4.589,4.387,4.309,4.142,3.977,3.911,3.95,3.753,3.553,3.453,3.403,3.266,2.523,1.8,2.045,2.94,1.9,3.3,3.176,3.203
Other small states,OSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.942168053,8.541557353,9.40750422,9.574301967,9.947938175,9.995157017,10.12946726,9.958665679,10.68545069,11.01777114,10.93981042,10.24077766,10.64092119,10.6266524,10.50212022,9.683439115,9.049755535,8.872387022,10.72832203,11.12810099,10.53030111,10.53457666,10.76966897,10.46170849,9.999525117,9.695657678,9.260106882,8.788457244,8.378036933,9.995756484,9.496683992,9.011475135,8.444879025,8.486689767
Pakistan,PAK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.596,0.587,0.596,0.601,0.611,0.6,0.611,0.62,0.625,0.614,0.611,0.615,0.612,0.598,0.583,0.582,0.398,0.423,0.535,0.653,0.796,3.667,2.954,1.827,3.566,2.285,3.204,4.083,4.83,5.994,6.338,5.291,5.237,5.492
Panama,PAN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.443,6.317,6.374,6.428,6.512,6.728,6.588,6.397,6.168,6.188,6.293,6.302,6.303,6.097,5.967,5.792,5.665,5.639,5.857,5.845,4.03,3.691,3.674,4.391,4.335,4.717,5.338,5.161,6.256,14.663,10.177,8.086,6.544,8.451
Peru,PER,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.926,5.068,4.795,4.491,4.708,4.929,4.762,5.099,5.011,4.959,5.068,4.84,4.15,4.71,4.87,4.17,4.08,4.03,3.96,3.6,3.477,3.238,3.575,3.208,3.272,3.741,3.691,3.492,3.379,7.179,5.097,4.291,4.899,5.199
Philippines,PHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.727,3.849,3.869,3.767,3.68,3.607,3.592,3.697,3.751,3.77,3.698,3.616,3.527,3.554,3.795,4.052,3.434,3.72,3.858,3.605,3.592,3.504,3.497,3.6,3.068,2.695,2.552,2.338,2.237,2.522,3.398,2.598,2.2,2.202
Palau,PLW,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.793,2.608,2.382,2.418,2.603,2.728,2.854,2.86,2.939,2.92,2.801,2.756,2.628,2.526,2.385,2.285,2.169,2.168,2.089,2.002,2.62,2.634,2.698,2.54,2.507,2.478,2.58,2.65,2.651,2.903,3.03,2.689,2.649,2.625
Poland,POL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.621,13.645,14.393,14.825,13.695,12.684,10.964,9.935,12.29,14.928,18.435,20.211,19.899,18.822,17.592,13.794,9.551,7.069,8.131,9.578,9.576,10.031,10.293,8.971,7.475,6.141,4.867,3.835,3.267,3.155,3.268,2.811,2.743,2.807
Pre-demographic dividend,PRE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.344915197,5.385835612,5.457194899,5.422505348,5.303005292,5.180582085,5.080087777,5.059163012,5.102364438,5.133277103,5.120894439,5.071872153,5.045261933,4.961612273,4.933467343,4.909611157,4.87128109,4.867332848,4.900068679,5.093264416,5.146324321,5.062673574,4.867710379,4.857637108,4.926894833,5.007115198,5.265988044,5.327794146,5.386976932,5.887923602,5.765427416,4.971984532,4.649137952,4.534576627
Puerto Rico (US),PRI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,16.18,16.93,16.91,14.6,13.93,13.64,13.8,13.46,11.81,10.08,11.4,11.94,11.78,10.31,11.35,11.01,10.93,11.48,15,16.1,15.7,14.5,14.3,13.9,12,11.8,10.8,9.2,8.3,8.89,7.9,6,5.725,5.639
"Korea, Dem. People's Rep.",PRK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.845,2.875,2.98,3.092,3.114,3.153,3.253,3.461,3.67,3.653,3.676,3.644,3.668,3.62,3.576,3.55,3.547,3.48,3.48,3.419,3.516,3.542,3.567,3.509,3.523,3.574,3.498,3.409,3.439,3.624,3.692,3.457,3.463,3.539
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.919,3.985,5.301,6.709,7.064,7.298,6.571,4.64,4.579,3.806,3.829,4.497,6.132,6.319,7.582,7.649,7.965,7.553,9.432,10.771,12.715,15.509,16.237,13.88,12.405,11.058,8.878,6.966,6.422,6.85,6.712,6.138,6.498,6.5
Paraguay,PRY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.1,4.98,5.06,4.41,3.4,8.15,5.36,4.417,5.343,7.61,6.206,9.393,6.814,6.513,4.825,5.277,4.713,4.415,5.46,4.569,4.67,4.085,4.385,5.034,4.556,5.255,6.138,6.217,6.595,7.548,7.311,6.755,5.794,5.686
West Bank and Gaza,PSE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.666,10.692,10.705,10.778,10.714,10.726,10.522,10.451,10.382,10.625,21.493,27.465,23.004,23.215,20.016,19.014,18.282,22.913,20.452,21.416,17.597,19.202,19.894,20.526,23.005,23.939,25.677,26.256,25.34,25.895,26.39,24.42,,
Pacific island small states,PSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.877089092,3.876338613,3.93673769,3.903596897,3.980854424,4.015600978,4.15901808,4.262679636,4.304988322,4.404857649,4.517825472,4.611746762,4.514205931,4.340672528,3.840457346,3.8145639,3.762646748,3.665174066,3.608508653,3.506752023,3.444368308,3.547078165,3.425321551,3.397371285,3.370204627,3.363110394,3.400340437,3.352313022,3.327981366,3.306556605,3.354685261,3.606816203,3.520575257,3.527514128
Post-demographic dividend,PST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.304208257,6.912433656,7.510390603,7.509422753,7.384452339,7.559674723,7.36478723,7.396922614,7.11455149,6.536991203,6.383593277,6.776644676,6.861992284,6.672049107,6.409100836,5.994063325,5.571960043,5.902285425,8.07274226,8.347269626,8.060194494,8.117031253,8.010551143,7.462061039,6.883800706,6.410544506,5.850212282,5.294493598,4.938634469,6.725477083,5.806018783,4.526011182,4.469610886,4.612124695
French Polynesia,PYF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.591,11.724,11.778,11.98,11.941,11.92,11.866,11.791,11.701,11.583,11.665,11.71,11.751,11.702,11.722,11.768,11.74,11.76,11.963,12.133,12.257,12.134,12.027,11.894,11.794,11.727,11.595,11.599,11.591,12.963,12.558,11.793,11.613,11.613
Qatar,QAT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.52,0.31,0.31,0.45,0.56,0.48,0.28,0.2,0.17,0.15,0.14,0.11,0.1,0.14,0.14,0.13,0.13,0.13
Romania,ROU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.23,8.26,8.251,8.17,8.01,6.74,5.515,5.63,6.239,6.969,6.561,8.112,6.95,7.719,7.174,7.27,6.413,5.787,6.859,6.959,7.177,6.794,7.096,6.802,6.812,5.901,4.927,4.187,3.912,5.035,5.59,5.614,5.589,5.4
Russian Federation,RUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.11,5.181,5.883,8.131,9.449,9.665,11.813,13.261,13.036,10.581,8.978,7.875,8.21,7.763,7.124,7.055,6.002,6.205,8.301,7.407,6.571,5.484,5.513,5.212,5.615,5.591,5.238,4.871,4.513,5.62,4.749,3.867,3.076,2.43
Rwanda,RWA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.335,12.114,12.155,12.236,11.938,11.507,11.087,11.255,11.569,11.699,11.732,11.432,11.658,11.699,11.842,11.586,11.58,11.517,11.625,11.637,11.756,11.671,11.768,11.837,11.831,11.788,11.875,10.759,11.236,11.829,15.775,15.084,12.352,11.331
South Asia,SAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.24315546,7.238716669,7.249800616,7.180079064,7.150136749,7.112795947,7.151536322,7.168747082,7.171951727,7.176474754,7.232458982,7.345806728,7.333303448,7.306321283,7.248019328,7.160893558,7.201997764,7.29504082,7.362807855,7.163288618,7.174580977,7.237203597,7.3137262,7.294198548,7.273492612,7.250803187,7.249695697,7.281403996,6.306449373,7.625611752,6.330489384,4.866317047,4.162200902,4.19214669
Saudi Arabia,SAU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.316,7.2,7.002,6.733,6.365,5.804,5.283,4.752,4.346,4.57,4.618,5.265,5.563,5.822,6.051,6.254,5.734,5.085,5.377,5.55,5.77,5.622,5.6,5.877,5.6,5.6,5.89,6.029,5.636,7.66,6.621,5.589,4.008,3.518
Sudan,SDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15.619,15.668,15.51,15.617,15.627,15.605,15.324,15.352,15.399,15.595,15.56,15.514,15.515,15.538,15.545,15.542,15.534,15.566,13,15.168,17.44,16.973,16.273,15.41,14.39,13.656,13,12.347,11.697,11.995,11.087,7.53,,
Senegal,SEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.861,2.928,2.878,2.947,2.846,2.831,2.759,2.751,2.655,2.638,2.674,2.82,2.781,2.775,2.679,2.755,2.8,2.816,2.807,2.795,2.853,3.896,5.012,5.849,6.757,4.455,4.078,3.453,2.863,3.432,3.436,2.837,2.784,2.788
Singapore,SGP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.18,3.09,3.07,3.03,3.3,3.57,2.5,3.41,4.85,3.7,3.76,5.65,5.93,5.84,5.59,4.48,3.9,3.96,5.86,4.12,3.89,3.72,3.86,3.74,3.79,4.08,4.2,3.613,3.1,4.1,4.64,3.591,3.444,2.737
Solomon Islands,SLB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.967,1.851,1.829,1.804,1.841,1.875,2.009,2.155,2.194,2.446,2.642,2.698,2.286,2.026,1.879,1.916,1.978,1.998,2.02,1.617,1.292,0.984,0.694,0.73,0.736,0.736,0.727,0.722,0.746,0.868,0.879,1.475,1.443,1.444
Sierra Leone,SLE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.135,4.376,4.401,4.457,4.317,4.313,4.363,4.242,4.288,4.137,4.235,3.909,3.879,3.42,3.734,3.89,4.022,4.132,4.268,4.34,4.388,4.378,4.376,4.678,4.483,4.182,3.656,3.192,3.204,3.509,3.551,3.137,3.092,3.103
El Salvador,SLV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.53,7.88,9.94,7.68,7.65,7.68,7.98,7.1,7.3,6.96,6.96,6.2,6.9,6.8,7.22,6.57,6.41,5.88,7.33,4.893,4.297,3.843,3.693,4.154,3.998,4.418,4.385,4.006,4.17,5.008,4.327,2.999,2.992,3.261
